CustomerID,potential_tier,potential_score,recency_days,order_count,robust_aov,unique_products,active_months,raw_revenue,robust_revenue
15205,Medium Potential,0.5226534828807556,76,2,326.62,37,2,653.24,653.24
15574,Medium Potential,0.5224763872491145,168,4,168.91,131,2,675.64,675.64
15142,Medium Potential,0.5223583234946871,37,1,498.74,26,1,498.74,498.74
14716,Medium Potential,0.5219303423848878,34,2,153.755,46,2,307.51,307.51
17520,Medium Potential,0.5215613931523022,44,1,546.81,30,1,546.81,546.81
18149,Medium Potential,0.5214802243211335,41,3,204.02666666666664,11,3,612.0799999999999,612.0799999999999
15855,Medium Potential,0.5214580873671781,127,5,142.448,59,5,712.24,712.24
18164,Medium Potential,0.5214507083825266,28,1,399.65,24,1,399.65,399.65
16189,Medium Potential,0.5214359504132232,6,2,107.74,9,2,215.48,215.48
15540,Medium Potential,0.521030106257379,2,1,213.3,15,1,213.3,213.3
16595,Medium Potential,0.5209858323494687,52,1,360.16,83,1,360.16,360.16
17510,Medium Potential,0.520926800472255,15,1,308.48,20,1,308.48,308.48
15366,Medium Potential,0.5207939787485242,66,2,301.255,37,2,602.51,602.51
13220,Medium Potential,0.520771841794569,69,4,204.8225,18,4,819.29,819.29
17839,Medium Potential,0.5206611570247934,33,1,318.15,50,1,318.15,318.15
17301,Medium Potential,0.5201889020070838,12,1,163.24,59,1,163.24,163.24
16482,Medium Potential,0.5201298701298701,6,1,220.62,18,1,220.62,220.62
17330,Medium Potential,0.5201298701298701,13,2,181.95,5,2,363.9,363.9
17146,Medium Potential,0.5200708382526564,96,3,249.92666666666665,33,3,749.78,749.78
15754,Medium Potential,0.5200634592680048,42,3,152.85666666666668,24,3,458.57000000000005,458.57000000000005
14828,Medium Potential,0.5199675324675326,187,3,713.2533333333334,17,3,2139.76,2139.76
16406,Medium Potential,0.5196871310507675,9,1,154.35,54,1,154.35,154.35
16309,Medium Potential,0.5196649940968123,97,2,353.28499999999997,39,2,706.5699999999999,706.5699999999999
14995,Medium Potential,0.5193845926800472,29,2,115.99000000000001,53,2,231.98000000000002,231.98000000000002
16505,Medium Potential,0.5193034238488784,22,1,777.6,4,1,777.6,777.6
15553,Medium Potential,0.5191706021251475,51,1,428.93,51,1,428.93,428.93
17560,Medium Potential,0.5185950413223142,85,4,213.7375,22,4,854.95,854.95
15847,Medium Potential,0.5185360094451004,29,2,194.635,22,2,389.27,389.27
17472,Medium Potential,0.5185286304604487,182,3,232.51333333333332,142,2,697.54,697.54
14006,Medium Potential,0.5185138724911451,106,3,320.73,22,3,962.19,962.19
16380,Medium Potential,0.5185064935064935,52,1,1743.1499999999999,28,1,1743.1499999999999,1743.1499999999999
13539,Medium Potential,0.5183958087367179,76,3,210.4466666666667,35,3,631.34,631.34
16368,Medium Potential,0.5180785123966942,19,1,302.48,26,1,302.48,302.48
15978,Medium Potential,0.5180711334120425,68,1,1098.78,49,1,1098.78,1098.78
15898,Medium Potential,0.5179752066115703,217,4,249.485,67,3,997.94,997.94
16480,Medium Potential,0.5176283943329397,66,1,769.29,51,1,769.29,769.29
13253,Medium Potential,0.5174512987012987,147,2,515.2,35,2,1030.4,1030.4
15468,Medium Potential,0.5173332349468713,42,2,233.755,24,1,467.51,467.51
16644,Medium Potential,0.5171413813459268,168,2,416.89,62,2,833.78,833.78
16260,Medium Potential,0.5170823494687131,41,1,1035.45,18,1,1035.45,1035.45
18110,Medium Potential,0.5170085596221959,10,1,198.8,33,1,198.8,198.8
12981,Medium Potential,0.5169273907910272,20,2,186.11,12,2,372.22,372.22
15969,Medium Potential,0.5168609799291617,40,2,265.55,16,2,531.1,531.1
15545,Medium Potential,0.5168388429752065,45,2,144.485,78,2,288.97,288.97
13336,Medium Potential,0.5164920306965761,68,1,795.12,51,1,795.12,795.12
12990,Medium Potential,0.5163961038961039,22,3,136.5,8,3,409.5,409.5
13848,Medium Potential,0.5163444510035419,83,3,418.3333333333333,3,3,1255.0,1255.0
15829,Medium Potential,0.515577036599764,90,2,318.07,44,2,636.14,636.14
14015,Medium Potential,0.5153409090909091,43,1,917.34,20,1,917.34,917.34
14817,Medium Potential,0.515267119244392,191,2,555.17,52,2,1110.34,1110.34
17468,Medium Potential,0.5152302243211334,1,2,68.5,5,1,137.0,137.0
17232,Medium Potential,0.5151711924439197,5,1,208.04000000000002,17,1,208.04000000000002,208.04000000000002
13853,Medium Potential,0.5151490554899646,48,1,1090.1399999999999,23,1,1090.1399999999999,1090.1399999999999
14349,Medium Potential,0.5147874852420307,1,1,133.5,31,1,133.5,133.5
15700,Medium Potential,0.514728453364817,163,2,348.34,85,1,696.68,696.68
13449,Medium Potential,0.5145365997638726,14,1,291.88,19,1,291.88,291.88
13169,Medium Potential,0.514448051948052,54,2,356.44,11,2,712.88,712.88
16859,Medium Potential,0.5144406729634002,135,2,373.905,50,2,747.81,747.81
15026,Medium Potential,0.5140053128689492,71,3,156.33333333333334,57,3,469.0,469.0
17105,Medium Potential,0.5139167650531287,150,2,332.89,80,2,665.78,665.78
16445,Medium Potential,0.5132452774498228,24,1,230.51,62,1,230.51,230.51
12879,Medium Potential,0.5132378984651712,35,3,191.07333333333335,7,2,573.22,573.22
14138,Medium Potential,0.5132305194805195,54,1,621.71,32,1,621.71,621.71
16174,Medium Potential,0.5132010035419127,117,3,336.51666666666665,19,2,1009.55,1009.55
15634,Medium Potential,0.513090318772137,8,1,243.55,15,1,243.55,243.55
17119,Medium Potential,0.513090318772137,50,1,547.25,31,1,547.25,547.25
16776,Medium Potential,0.5130386658795749,51,1,371.54,61,1,371.54,371.54
14231,Medium Potential,0.5128468122786305,174,3,308.57,47,3,925.71,925.71
13322,Medium Potential,0.5127287485242031,8,1,199.48000000000002,25,1,199.48000000000002,199.48000000000002
15269,Medium Potential,0.5126475796930343,14,1,408.8,2,1,408.8,408.8
17277,Medium Potential,0.5120941558441559,218,2,532.675,67,2,1065.35,1065.35
14881,Medium Potential,0.5119465761511216,10,1,255.4,17,1,255.4,255.4
15524,Medium Potential,0.51193919716647,15,1,440.0,1,1,440.0,440.0
16340,Medium Potential,0.5118358913813459,98,1,534.31,124,1,534.31,534.31
17561,Medium Potential,0.5118063754427391,10,1,165.12,44,1,165.12,165.12
16563,Medium Potential,0.5117547225501771,44,1,1077.74,19,1,1077.74,1077.74
13058,Medium Potential,0.5114079102715466,15,3,90.46666666666665,5,3,271.4,271.4
17354,Medium Potential,0.5111717827626918,41,1,1393.06,15,1,1393.06,1393.06
18232,Medium Potential,0.5106478748524202,72,4,148.2425,31,3,592.97,592.97
13838,Medium Potential,0.5100796930342385,108,3,155.84666666666666,106,2,467.53999999999996,467.53999999999996
13639,Medium Potential,0.5098583234946871,65,1,1033.34,39,1,1033.34,1033.34
15304,Medium Potential,0.5098435655253837,51,8,86.8,8,7,694.4,694.4
17259,Medium Potential,0.5096738488783943,139,2,290.615,104,2,581.23,581.23
15153,Medium Potential,0.509629574970484,22,1,329.25,22,1,329.25,329.25
14127,Medium Potential,0.5094082054309327,113,3,236.57000000000002,39,3,709.71,709.71
17265,Medium Potential,0.5092680047225502,129,2,275.005,106,2,550.01,550.01
13904,Medium Potential,0.5090982880755608,28,2,166.32,24,2,332.64,332.64
13884,Medium Potential,0.5089211924439198,80,4,135.125,41,2,540.5,540.5
13049,Medium Potential,0.5087440968122786,55,2,328.34000000000003,14,2,656.6800000000001,656.6800000000001
15658,Medium Potential,0.5086481700118063,181,5,204.82,40,5,1024.1,1024.1
18081,Medium Potential,0.5086186540731995,27,3,114.48333333333335,14,3,343.45000000000005,343.45000000000005
15004,Medium Potential,0.508581759149941,138,1,1220.77,154,1,1220.77,1220.77
14289,Medium Potential,0.5084710743801653,125,5,166.556,33,5,832.7800000000001,832.7800000000001
17788,Medium Potential,0.5082644628099173,64,2,558.95,3,2,1117.9,1117.9
14177,Medium Potential,0.5082201889020072,77,4,137.365,37,2,549.46,549.46
14780,Medium Potential,0.5082054309327037,45,2,223.84,26,2,447.68,447.68
14067,Medium Potential,0.5080135773317591,54,2,187.35,51,2,374.7,374.7
14139,Medium Potential,0.5078955135773318,37,1,415.82,26,1,415.82,415.82
13974,Medium Potential,0.5078586186540732,40,1,413.59000000000003,28,1,413.59000000000003,413.59000000000003
13715,Medium Potential,0.5076446280991735,272,5,215.478,89,3,1077.39,1077.39
14784,Medium Potential,0.5074675324675324,17,2,144.995,15,2,289.99,289.99
13925,Medium Potential,0.5074453955135774,83,4,169.5625,28,3,678.25,678.25
17878,Medium Potential,0.507172373081464,34,1,379.45,26,1,379.45,379.45
17770,Medium Potential,0.5070100354191263,189,5,228.654,33,2,1143.27,1143.27
14920,Medium Potential,0.506840318772137,203,2,488.885,57,1,977.77,977.77
14424,Medium Potential,0.5068108028335301,8,1,322.08,1,1,322.08,322.08
13850,Medium Potential,0.5065230224321133,120,1,1595.48,93,1,1595.48,1595.48
13730,Medium Potential,0.5063090318772137,126,2,376.29999999999995,38,1,752.5999999999999,752.5999999999999
16108,Medium Potential,0.5058220188902007,75,1,842.5,48,1,842.5,842.5
17370,Medium Potential,0.5054973435655253,63,4,111.545,31,2,446.18,446.18
17297,Medium Potential,0.5054383116883117,8,1,128.18,49,1,128.18,128.18
13532,Medium Potential,0.5053866587957497,24,1,210.31,66,1,210.31,210.31
12895,Medium Potential,0.5052317001180637,33,2,186.4,22,2,372.8,372.8
15813,Medium Potential,0.5050398465171192,198,2,651.9549999999999,40,2,1303.9099999999999,1303.9099999999999
15043,Medium Potential,0.5048479929161748,22,1,537.0,3,1,537.0,537.0
13960,Medium Potential,0.5047520661157024,12,2,115.11,11,2,230.22,230.22
17080,Medium Potential,0.5047520661157024,13,2,143.81,8,2,287.62,287.62
13271,Medium Potential,0.5045897284533648,28,1,211.49,79,1,211.49,211.49
14154,Medium Potential,0.504582349468713,230,2,672.81,52,1,1345.62,1345.62
16629,Standard Potential,0.5044642857142857,64,2,204.315,58,1,408.63,408.63
17692,Standard Potential,0.5043978748524204,118,4,185.23499999999999,34,4,740.9399999999999,740.9399999999999
17642,Standard Potential,0.5042650531286895,110,2,356.145,34,2,712.29,712.29
17646,Standard Potential,0.5041396103896104,210,3,336.13000000000005,46,3,1008.3900000000001,1008.3900000000001
14785,Standard Potential,0.5041174734356552,1,2,38.7,2,1,77.4,77.4
14625,Standard Potential,0.5039994096812278,187,2,449.815,51,2,899.63,899.63
14601,Standard Potential,0.503099173553719,1,1,213.96,7,1,213.96,213.96
14778,Standard Potential,0.503025383707202,118,2,365.43,34,2,730.86,730.86
16685,Standard Potential,0.5029811097992916,52,2,162.12,60,1,324.24,324.24
16557,Standard Potential,0.5028925619834711,15,2,140.925,11,2,281.85,281.85
15181,Standard Potential,0.5020144628099174,57,3,229.82666666666668,11,3,689.48,689.48
14293,Standard Potential,0.5018299881936246,138,3,246.47000000000003,40,3,739.4100000000001,739.4100000000001
13294,Standard Potential,0.5016233766233766,180,2,436.87,48,2,873.74,873.74
17904,Standard Potential,0.5015200708382527,12,1,181.07,33,1,181.07,181.07
13405,Standard Potential,0.501512691853601,65,3,190.817,25,3,572.451,572.451
14517,Standard Potential,0.5012175324675325,24,2,165.225,17,2,330.45,330.45
13356,Standard Potential,0.5010182998819362,71,1,768.24,42,1,768.24,768.24
15994,Standard Potential,0.5008264462809917,45,1,414.27,31,1,414.27,414.27
12827,Standard Potential,0.5008116883116883,23,2,159.35,17,2,318.7,318.7
13743,Standard Potential,0.499564639905549,79,6,177.64,8,5,1065.84,1065.84
16980,Standard Potential,0.4994982290436836,246,2,514.23,71,2,1028.46,1028.46
16354,Standard Potential,0.4993285123966942,54,2,197.9,38,2,395.8,395.8
16593,Standard Potential,0.4992989964580874,41,3,110.00999999999999,24,3,330.03,330.03
12987,Standard Potential,0.49917355371900823,64,2,279.35,27,2,558.7,558.7
13092,Standard Potential,0.49900383707201884,61,5,95.566,19,5,477.83000000000004,477.83000000000004
17695,Standard Potential,0.4989226682408501,122,2,382.67,30,2,765.34,765.34
15636,Standard Potential,0.49885625737898465,80,2,362.38,20,2,724.76,724.76
14551,Standard Potential,0.49881198347107436,9,2,93.11500000000001,9,2,186.23000000000002,186.23000000000002
13799,Standard Potential,0.49819952774498233,107,2,344.42999999999995,32,2,688.8599999999999,688.8599999999999
17163,Standard Potential,0.4981331168831169,12,2,146.55,3,2,293.1,293.1
14803,Standard Potential,0.49812573789846515,153,3,281.84999999999997,35,3,845.55,845.55
15124,Standard Potential,0.4973361865407319,13,2,92.095,14,2,184.19,184.19
16589,Standard Potential,0.49726977567886665,62,3,153.08,31,3,459.24,459.24
16723,Standard Potential,0.4970410271546635,82,2,288.2,37,2,576.4,576.4
17286,Standard Potential,0.49696723730814635,12,1,151.37,44,1,151.37,151.37
17503,Standard Potential,0.4968934474616293,29,1,340.43,23,1,340.43,340.43
15592,Standard Potential,0.49672373081463994,37,1,388.58,24,1,388.58,388.58
14692,Standard Potential,0.4966868358913814,128,4,147.88750000000002,53,4,591.5500000000001,591.5500000000001
13249,Standard Potential,0.4966646989374262,83,3,237.13666666666666,21,2,711.41,711.41
16613,Standard Potential,0.49642857142857144,61,1,618.59,30,1,618.59,618.59
14528,Standard Potential,0.49625885478158205,28,1,364.21999999999997,18,1,364.21999999999997,364.21999999999997
15597,Standard Potential,0.49620720188902007,26,1,324.57,22,1,324.57,324.57
16603,Standard Potential,0.4957054309327037,65,2,241.235,34,1,482.47,482.47
16539,Standard Potential,0.4951889020070839,210,3,351.2033333333333,34,2,1053.61,1053.61
15360,Standard Potential,0.4951741440377804,30,1,427.93,13,1,427.93,427.93
12994,Standard Potential,0.49512249114521845,111,2,322.735,38,2,645.47,645.47
12920,Standard Potential,0.49464285714285716,8,1,162.78,27,1,162.78,162.78
17179,Standard Potential,0.4943181818181819,169,3,237.26333333333332,56,3,711.79,711.79
13760,Standard Potential,0.49424439197166464,45,2,143.395,50,2,286.79,286.79
16384,Standard Potential,0.49417798110979927,80,2,292.25,33,2,584.5,584.5
15322,Standard Potential,0.4940672963400236,76,1,679.68,42,1,679.68,679.68
16233,Standard Potential,0.4939418536009445,62,3,178.89333333333335,22,3,536.6800000000001,536.6800000000001
12857,Standard Potential,0.49347697756788667,201,2,553.2,37,2,1106.4,1106.4
15156,Standard Potential,0.49261363636363636,24,1,317.8,20,1,317.8,317.8
17897,Standard Potential,0.49259149940968117,163,3,180.60333333333332,100,2,541.81,541.81
16027,Standard Potential,0.4925767414403778,82,6,155.77,11,5,934.62,934.62
15079,Standard Potential,0.49253246753246754,203,4,223.9025,46,3,895.61,895.61
14081,Standard Potential,0.49211924439197163,293,2,460.81,126,2,921.62,921.62
13962,Standard Potential,0.4920011806375442,12,2,84.775,11,2,169.55,169.55
14628,Standard Potential,0.49184622195985833,82,2,335.98,22,2,671.96,671.96
15345,Standard Potential,0.4916617473435655,36,1,393.54,20,1,393.54,393.54
13594,Standard Potential,0.49162485242030696,43,1,396.97,26,1,396.97,396.97
16318,Standard Potential,0.4914772727272727,26,1,328.15,19,1,328.15,328.15
13388,Standard Potential,0.49146251475796926,122,2,338.54999999999995,35,1,677.0999999999999,677.0999999999999
17398,Standard Potential,0.49131493506493507,105,3,217.79333333333332,30,3,653.38,653.38
15300,Standard Potential,0.49118211334120426,55,1,496.44,28,1,496.44,496.44
16052,Standard Potential,0.491137839433294,45,1,362.06,34,1,362.06,362.06
17977,Standard Potential,0.4909459858323495,20,1,288.14,19,1,288.14,288.14
17495,Standard Potential,0.49076889020070835,29,1,342.59000000000003,20,1,342.59000000000003,342.59000000000003
14768,Standard Potential,0.49072461629279807,8,2,96.30000000000001,4,2,192.60000000000002,192.60000000000002
17152,Standard Potential,0.4904368358913814,185,3,563.1666666666666,9,2,1689.5,1689.5
16324,Standard Potential,0.4902007083825266,119,3,136.1966666666667,100,2,408.59000000000003,408.59000000000003
16830,Standard Potential,0.4899867178276269,29,1,325.91,23,1,325.91,325.91
17869,Standard Potential,0.4894701889020071,98,5,85.636,37,4,428.18,428.18
18151,Standard Potential,0.4881272136953956,125,2,326.675,38,2,653.35,653.35
17403,Standard Potential,0.48744096812278626,27,1,263.92,32,1,263.92,263.92
14737,Standard Potential,0.48733028335301065,119,2,540.875,13,2,1081.75,1081.75
13221,Standard Potential,0.48686540731995276,231,2,423.70500000000004,62,2,847.4100000000001,847.4100000000001
13272,Standard Potential,0.48665141676505314,22,2,138.28,15,2,276.56,276.56
15091,Standard Potential,0.4863267414403778,58,1,480.71,30,1,480.71,480.71
13040,Standard Potential,0.4862529515938607,24,1,303.25,21,1,303.25,303.25
14014,Standard Potential,0.4861865407319953,68,1,505.18,39,1,505.18,505.18
12950,Standard Potential,0.4861570247933884,15,1,311.6,7,1,311.6,311.6
17704,Standard Potential,0.4861570247933884,159,2,442.595,27,2,885.19,885.19
13375,Standard Potential,0.48600944510035415,79,1,778.65,37,1,778.65,778.65
14532,Standard Potential,0.4858840023612751,227,4,233.21250000000003,45,4,932.8500000000001,932.8500000000001
13763,Standard Potential,0.4858544864226682,54,1,1714.96,15,1,1714.96,1714.96
14793,Standard Potential,0.4858102125147579,12,1,228.99,14,1,228.99,228.99
17489,Standard Potential,0.48573642266824085,49,2,188.32,28,2,376.64,376.64
12966,Standard Potential,0.48550767414403784,0,1,160.18,10,1,160.18,160.18
16519,Standard Potential,0.48519775678866583,16,2,107.53999999999999,13,2,215.07999999999998,215.07999999999998
17190,Standard Potential,0.48518299881936244,49,2,222.37,19,2,444.74,444.74
15947,Standard Potential,0.48486570247933886,73,1,1708.24,29,1,1708.24,1708.24
14272,Standard Potential,0.4846590909090909,64,2,218.98000000000002,33,2,437.96000000000004,437.96000000000004
14317,Standard Potential,0.484400826446281,55,1,508.58,24,1,508.58,508.58
15010,Standard Potential,0.48430489964580875,26,1,308.94,20,1,308.94,308.94
15014,Standard Potential,0.48375885478158204,34,2,128.83499999999998,29,2,257.66999999999996,257.66999999999996
14638,Standard Potential,0.48369244391971666,41,1,443.6,16,1,443.6,443.6
17892,Standard Potential,0.48354486422668236,47,3,81.36666666666666,27,2,244.1,244.1
12951,Standard Potential,0.483220188902007,164,5,150.35600000000002,39,4,751.7800000000001,751.7800000000001
13259,Standard Potential,0.4832128099173554,52,1,283.18,77,1,283.18,283.18
17771,Standard Potential,0.4830061983471074,47,2,122.905,51,2,245.81,245.81
13900,Standard Potential,0.4829840613931523,174,3,246.98333333333335,42,3,740.95,740.95
13518,Standard Potential,0.4828217237308146,76,1,627.16,36,1,627.16,627.16
14362,Standard Potential,0.48268152302243206,13,1,151.5,37,1,151.5,151.5
14770,Standard Potential,0.4823494687131051,223,2,438.21,49,2,876.42,876.42
15863,Standard Potential,0.48223878394332936,16,2,34.42,18,2,68.84,68.84
13888,Standard Potential,0.4821428571428571,110,2,297.83500000000004,38,2,595.6700000000001,595.6700000000001
15075,Standard Potential,0.48206906729634,68,1,773.03,27,1,773.03,773.03
13791,Standard Potential,0.48130903187721374,118,2,758.0,7,2,1516.0,1516.0
13245,Standard Potential,0.4810360094451004,41,1,430.5,16,1,430.5,430.5
18261,Standard Potential,0.48093270365997637,34,2,162.12,19,2,324.24,324.24
16567,Standard Potential,0.480814639905549,185,2,432.79999999999995,34,2,865.5999999999999,865.5999999999999
16054,Standard Potential,0.4801505312868949,136,1,783.9,70,1,783.9,783.9
17460,Standard Potential,0.4800250885478158,85,6,103.73833333333334,18,5,622.4300000000001,622.4300000000001
13473,Standard Potential,0.4794864226682408,51,2,211.32,21,2,422.64,422.64
14323,Standard Potential,0.47921340023612746,105,2,302.53,32,2,605.06,605.06
16475,Standard Potential,0.4789329988193624,79,4,136.075,23,4,544.3,544.3
16239,Standard Potential,0.4786673553719008,47,2,207.1,18,2,414.2,414.2
16902,Standard Potential,0.4783131641086187,107,1,1706.88,43,1,1706.88,1706.88
15193,Standard Potential,0.4781877213695395,51,1,499.32,19,1,499.32,499.32
15355,Standard Potential,0.4781877213695395,20,2,138.525,9,2,277.05,277.05
16555,Standard Potential,0.4781582054309327,26,2,142.945,15,2,285.89,285.89
15074,Standard Potential,0.4780106257378985,96,1,735.67,41,1,735.67,735.67
17253,Standard Potential,0.47773022432113343,9,1,178.26,18,1,178.26,178.26
17674,Standard Potential,0.4776195395513577,65,2,275.52,19,2,551.04,551.04
15988,Standard Potential,0.47754574970484065,10,1,156.78,26,1,156.78,156.78
14256,Standard Potential,0.4771399055489965,251,2,484.53000000000003,51,2,969.0600000000001,969.0600000000001
14672,Standard Potential,0.476793093270366,225,2,382.775,58,2,765.55,765.55
13402,Standard Potential,0.47663813459268,118,2,310.615,32,2,621.23,621.23
17430,Standard Potential,0.47652744982290435,23,2,132.88,14,2,265.76,265.76
12824,Standard Potential,0.47643152302243214,50,1,397.12,25,1,397.12,397.12
17353,Standard Potential,0.47608471074380165,120,2,870.0,5,2,1740.0,1740.0
15579,Standard Potential,0.476025678866588,59,2,163.8,45,2,327.6,327.6
13460,Standard Potential,0.47553128689492324,20,2,91.72,16,2,183.44,183.44
15840,Standard Potential,0.4753689492325856,49,2,177.78,26,2,355.56,355.56
15320,Standard Potential,0.4752582644628099,35,1,267.13,36,1,267.13,267.13
17783,Standard Potential,0.47483028335301064,63,2,141.735,67,2,283.47,283.47
13359,Standard Potential,0.47384887839433293,54,1,439.56,23,1,439.56,439.56
13000,Standard Potential,0.4736496458087367,97,3,178.28333333333333,30,3,534.85,534.85
13828,Standard Potential,0.4736496458087367,13,1,209.49,15,1,209.49,209.49
16281,Standard Potential,0.47344303423848877,63,1,2062.06,17,1,2062.06,2062.06
15664,Standard Potential,0.47279368358913815,41,1,386.43,17,1,386.43,386.43
14029,Standard Potential,0.4727346517119244,54,2,233.82999999999998,15,2,467.65999999999997,467.65999999999997
16650,Standard Potential,0.47271251475796927,62,1,518.42,24,1,518.42,518.42
16780,Standard Potential,0.472336186540732,91,2,211.12,51,2,422.24,422.24
16536,Standard Potential,0.4722697756788666,101,1,548.12,49,1,548.12,548.12
16574,Standard Potential,0.4721738488783943,62,1,451.44,28,1,451.44,451.44
16071,Standard Potential,0.47201889020070836,35,1,326.24,21,1,326.24,326.24
17480,Standard Potential,0.47175324675324676,68,1,511.82,29,1,511.82,511.82
13352,Standard Potential,0.4717237308146399,51,1,397.97999999999996,24,1,397.97999999999996,397.97999999999996
18058,Standard Potential,0.47160566706021256,0,1,170.16,3,1,170.16,170.16
15653,Standard Potential,0.4713990554899645,83,2,438.72,4,2,877.44,877.44
15624,Standard Potential,0.4713769185360095,107,4,147.0325,26,4,588.13,588.13
14184,Standard Potential,0.4710374852420307,57,1,452.89,24,1,452.89,452.89
14427,Standard Potential,0.4708087367178277,41,2,181.67000000000002,16,1,363.34000000000003,363.34000000000003
14002,Standard Potential,0.47076446280991735,125,2,264.865,47,1,529.73,529.73
15402,Standard Potential,0.4707497048406139,139,2,313.385,35,2,626.77,626.77
16146,Standard Potential,0.47074232585596226,148,3,244.71,26,3,734.13,734.13
14598,Standard Potential,0.47035123966942144,35,1,221.97,49,1,221.97,221.97
17011,Standard Potential,0.4703143447461629,21,1,270.9,15,1,270.9,270.9
15516,Standard Potential,0.4702700708382526,35,3,20.81,15,1,62.43,62.43
17649,Standard Potential,0.4701889020070838,129,1,868.49,52,1,868.49,868.49
15232,Standard Potential,0.47013724911452187,104,2,306.03,26,2,612.06,612.06
16141,Standard Potential,0.46965761511216053,79,1,620.4,30,1,620.4,620.4
17010,Standard Potential,0.4693181818181818,9,1,195.36,11,1,195.36,195.36
13602,Standard Potential,0.46930342384887835,55,1,428.89,23,1,428.89,428.89
13951,Standard Potential,0.4692812868949233,167,3,224.8166666666667,38,3,674.45,674.45
15435,Standard Potential,0.46861717827626914,13,1,149.29,29,1,149.29,149.29
17980,Standard Potential,0.46859504132231405,156,3,270.48333333333335,23,3,811.45,811.45
16414,Standard Potential,0.4685064935064935,12,2,63.125,5,2,126.25,126.25
17483,Standard Potential,0.46844746162927986,56,3,138.01333333333335,18,3,414.04,414.04
15907,Standard Potential,0.46844008264462805,167,2,238.79500000000002,93,2,477.59000000000003,477.59000000000003
16666,Standard Potential,0.4680785123966942,10,1,118.98,32,1,118.98,118.98
15768,Standard Potential,0.46798996458087366,106,3,207.27666666666664,23,3,621.8299999999999,621.8299999999999
15353,Standard Potential,0.4675398465171193,245,2,385.06,59,2,770.12,770.12
15400,Standard Potential,0.46748081463990554,83,5,143.24,10,4,716.2,716.2
13573,Standard Potential,0.4673479929161748,41,2,145.125,24,2,290.25,290.25
14753,Standard Potential,0.4669864226682408,78,1,563.15,30,1,563.15,563.15
13146,Standard Potential,0.466956906729634,17,1,228.91,16,1,228.91,228.91
17874,Standard Potential,0.46653630460448636,176,6,113.91000000000001,37,3,683.46,683.46
16506,Standard Potential,0.4661599763872491,10,2,45.150000000000006,3,2,90.30000000000001,90.30000000000001
16826,Standard Potential,0.4661452184179457,42,1,341.7,22,1,341.7,341.7
16449,Standard Potential,0.46606404958677683,188,2,353.845,40,2,707.69,707.69
16725,Standard Potential,0.46582792207792206,293,7,108.32428571428571,110,3,758.27,758.27
16805,Standard Potential,0.4657615112160567,164,2,230.295,94,2,460.59,460.59
17201,Standard Potential,0.4657467532467532,44,1,289.78000000000003,38,1,289.78000000000003,289.78000000000003
17429,Standard Potential,0.46534090909090914,119,3,174.97333333333336,36,3,524.9200000000001,524.9200000000001
14009,Standard Potential,0.4652376033057851,189,2,347.805,42,1,695.61,695.61
17298,Standard Potential,0.4650457497048406,92,2,249.21,30,1,498.42,498.42
15098,Standard Potential,0.4648022432113342,173,3,473.25,1,1,39916.5,946.5
12878,Standard Potential,0.4648022432113341,227,2,427.495,38,2,854.99,854.99
15535,Standard Potential,0.46478748524203073,164,4,125.725,55,3,502.9,502.9
17919,Standard Potential,0.4646472845336482,79,1,1304.04,23,1,1304.04,1304.04
14643,Standard Potential,0.464625147579693,161,2,346.905,30,2,693.81,693.81
13933,Standard Potential,0.4645070838252657,100,2,304.395,23,2,608.79,608.79
13926,Standard Potential,0.4643742621015348,14,1,223.85000000000002,11,1,223.85000000000002,223.85000000000002
16654,Standard Potential,0.46417502951593864,132,4,150.3175,29,4,601.27,601.27
15475,Standard Potential,0.46372491145218414,68,1,454.11,29,1,454.11,454.11
15069,Standard Potential,0.4634371310507674,170,1,1109.53,70,1,1109.53,1109.53
14357,Standard Potential,0.46337809917355377,34,1,225.12,39,1,225.12,225.12
18121,Standard Potential,0.4633485832349469,140,2,326.65,28,1,653.3,653.3
17359,Standard Potential,0.46328217237308145,2,1,127.86,13,1,127.86,127.86
15837,Standard Potential,0.4631493506493507,55,1,391.98,24,1,391.98,391.98
16872,Standard Potential,0.46312721369539556,68,3,226.67333333333332,5,3,680.02,680.02
15483,Standard Potential,0.46303128689492323,152,4,56.315,74,2,225.26,225.26
17252,Standard Potential,0.462935360094451,107,2,174.45499999999998,86,2,348.90999999999997,348.90999999999997
17153,Standard Potential,0.4628763282172373,15,1,213.78,14,1,213.78,213.78
16601,Standard Potential,0.46285419126328214,31,1,242.7,29,1,242.7,242.7
16982,Standard Potential,0.462551652892562,51,1,384.06,22,1,384.06,384.06
13140,Standard Potential,0.46244096812278634,99,3,140.82333333333335,40,2,422.47,422.47
14863,Standard Potential,0.4620351239669422,20,1,266.76,11,1,266.76,266.76
16816,Standard Potential,0.4617473435655254,94,4,104.265,28,4,417.06,417.06
18276,Standard Potential,0.46168093270365995,34,1,335.86,14,1,335.86,335.86
16404,Standard Potential,0.46166617473435656,61,1,443.05,23,1,443.05,443.05
15384,Standard Potential,0.46113488783943335,160,2,321.205,34,2,642.41,642.41
14133,Standard Potential,0.4610020661157025,120,3,201.88,25,2,605.64,605.64
15264,Standard Potential,0.46095041322314045,55,1,393.74,23,1,393.74,393.74
13583,Standard Potential,0.4609430342384888,146,1,781.03,53,1,781.03,781.03
